INFO 2024-01-16 12:03:26,790 autoreload Watching for file changes with StatReloader
DEBUG 2024-01-16 12:03:26,882 autoreload File /Volumes/Programming/BNY/Blog-master/home/apps.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/safestring.py first seen with mtime 1705385669.7158167
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/smartif.py first seen with mtime 1705385669.7059662
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog-master/blog/apps.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/_sitebuiltins.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/http/cookie.py first seen with mtime 1705385669.7016804
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1705385668.0673873
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/forms/widgets.py first seen with mtime 1705385669.6860898
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1705385669.341668
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/sql.py first seen with mtime 1705069386.758395
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/platform.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/filters/output.py first seen with mtime 1705069386.761196
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/generic/dates.py first seen with mtime 1705385669.7209368
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/binascii.cpython-38-darwin.so first seen with mtime 1571063019.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/http.py first seen with mtime 1705385669.7143338
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/urllib/parse.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/gettext.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/forms/utils.py first seen with mtime 1705385669.6859024
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/apps.py first seen with mtime 1705385667.3783178
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1705385669.6820974
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/decimal.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog-master/home/admin.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/locale.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog-master/blog/admin.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/engine.py first seen with mtime 1705385669.7050686
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/translation/reloader.py first seen with mtime 1705385669.717547
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/policy.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/handlers/exception.py first seen with mtime 1705385669.5192223
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1705385669.5113773
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1705385669.5098245
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/asgiref/sync.py first seen with mtime 1705385665.8940246
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/templatetags/tz.py first seen with mtime 1705385669.7085402
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tokenize.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/widgets.py first seen with mtime 1705385667.4326603
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/formatter.py first seen with mtime 1705069386.757407
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/operations.py first seen with mtime 1705385669.6307106
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_opcode.cpython-38-darwin.so first seen with mtime 1571063012.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/collections/__init__.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_heapq.cpython-38-darwin.so first seen with mtime 1571063010.0
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/utils.py first seen with mtime 1705385667.4325223
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/backports/zoneinfo/_czoneinfo.cpython-38-darwin.so first seen with mtime 1705385665.8784206
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/backports/zoneinfo/__init__.py first seen with mtime 1705385665.8779624
DEBUG 2024-01-16 12:03:26,883 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/backports/zoneinfo/_tzpath.py first seen with mtime 1705385665.8785763
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/checks.py first seen with mtime 1705385668.1911037
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/loaders/app_directories.py first seen with mtime 1705385669.7072067
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog-master/home/urls.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/subprocess.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog-master/blog/urls.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_blake2.cpython-38-darwin.so first seen with mtime 1571063017.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/abc.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/concurrent/__init__.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/http/cookies.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/html/entities.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1705385668.3936405
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/locks.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/generic/list.py first seen with mtime 1705385669.721398
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/termcolors.py first seen with mtime 1705385669.7160254
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/tempfile.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/http/client.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/autoreload.py first seen with mtime 1705385669.7040117
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1705385666.8468282
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/events.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_scproxy.cpython-38-darwin.so first seen with mtime 1571063019.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/backports/zoneinfo/_version.py first seen with mtime 1705385665.8786917
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/feedparser.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/ipaddress.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/generic/base.py first seen with mtime 1705385669.720744
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/sqlparse/lexer.py first seen with mtime 1705069386.758008
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_struct.cpython-38-darwin.so first seen with mtime 1571063008.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/ast.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/backends/django.py first seen with mtime 1705385669.7065008
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1705385669.631024
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1705385669.7154868
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/math.cpython-38-darwin.so first seen with mtime 1571063008.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/options.py first seen with mtime 1705385667.3794348
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/library.py first seen with mtime 1705385669.7053592
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/base_events.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1705385668.3934972
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/encodings/aliases.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/utils.py first seen with mtime 1705385669.5663617
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/base64mime.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1705385667.378719
DEBUG 2024-01-16 12:03:26,884 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1705385669.510716
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/mime/nonmultipart.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_bisect.cpython-38-darwin.so first seen with mtime 1571063009.0
DEBUG 2024-01-16 12:03:26,884 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/trsock.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1705385668.067497
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/operations/base.py first seen with mtime 1705385669.6336308
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/posixpath.py first seen with mtime 1571063028.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/shutil.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/files/storage/__init__.py first seen with mtime 1705385669.5179255
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/__init__.py first seen with mtime 1705385669.5210176
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/http/__init__.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/base/validation.py first seen with mtime 1705385669.6239226
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1705385668.067608
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1705385668.1909723
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1705385669.5154595
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/asgiref/local.py first seen with mtime 1705385665.893605
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1705385669.5150714
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/timezone.py first seen with mtime 1705385669.7165816
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/__init__.py first seen with mtime 1705385669.565378
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/template/response.py first seen with mtime 1705385669.705824
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/static.py first seen with mtime 1705385669.7190735
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1705385669.7079139
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/models/functions/mixins.py first seen with mtime 1705385669.6829958
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/sre_compile.py first seen with mtime 1571063029.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/views/decorators/debug.py first seen with mtime 1705385669.7199569
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/multiprocessing/reduction.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1705385668.3939552
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/lib-dynload/_statistics.cpython-38-darwin.so first seen with mtime 1571063012.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/core/management/commands/__init__.py first seen with mtime 1705385669.5219293
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/email/mime/text.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/asyncio/streams.py first seen with mtime 1571063030.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/backends/base/client.py first seen with mtime 1705385669.5668428
DEBUG 2024-01-16 12:03:26,885 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/urllib/error.py first seen with mtime 1571063031.0
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/messages/apps.py first seen with mtime 1705385669.1230118
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/middleware.py first seen with mtime 1705385668.1919942
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/utils/duration.py first seen with mtime 1705385669.7132952
DEBUG 2024-01-16 12:03:26,885 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/state.py first seen with mtime 1705385669.6330922
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/home first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/base.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/blog first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/home/home.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/home/about.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/home/contact.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/home/search.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/blog/blogPost.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:26,886 autoreload File /Volumes/Programming/BNY/Blog-master/templates/blog/blogHome.html first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,927 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/backends/db.py first seen with mtime 1705385669.3428285
DEBUG 2024-01-16 12:03:27,927 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/toolbar.py first seen with mtime 1705385671.03914
DEBUG 2024-01-16 12:03:27,928 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/result.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/client.py first seen with mtime 1705385669.708887
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/middleware/common.py first seen with mtime 1705385669.702912
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog-master/blog/migrations/0002_post_slug.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0001_initial.py first seen with mtime 1705385668.3912518
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/__init__.py first seen with mtime 1705385669.7086754
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/migrations/0002_logentry_remove_auto_add.py first seen with mtime 1705385667.9329433
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/admin/migrations/0001_initial.py first seen with mtime 1705385667.9327717
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1705385669.3417935
DEBUG 2024-01-16 12:03:27,928 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/graph.py first seen with mtime 1705385669.6320167
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/loader.py first seen with mtime 1705385669.6321895
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/auth/migrations/0009_alter_user_last_name_max_length.py first seen with mtime 1705385668.3923244
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/util.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/html.py first seen with mtime 1705385669.7090547
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/_stubs.py first seen with mtime 1705385671.0383096
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/minidom.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/sessions/backends/base.py first seen with mtime 1705385669.3424258
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/xmlbuilder.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog-master/home/migrations/__init__.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog-master/blog/migrations/0003_blogcomment.py first seen with mtime 1622347591.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/contrib/contenttypes/migrations/0002_remove_content_type_name.py first seen with mtime 1705385668.5448678
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/NodeFilter.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/middleware.py first seen with mtime 1705385671.0388622
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/__init__.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/suite.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/debug_toolbar/utils.py first seen with mtime 1705385671.0393832
DEBUG 2024-01-16 12:03:27,929 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/test/signals.py first seen with mtime 1705385669.7095296
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/xml/dom/minicompat.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Library/Frameworks/Python.framework/Versions/3.8/lib/python3.8/unittest/async_case.py first seen with mtime 1571063032.0
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/db/migrations/recorder.py first seen with mtime 1705385669.6327271
DEBUG 2024-01-16 12:03:27,930 autoreload File /Volumes/Programming/BNY/Blog/.venv/lib/python3.8/site-packages/django/middleware/clickjacking.py first seen with mtime 1705385669.7027643
